content;question;answer
Liputan6.com, Jakarta Liga Champions 2025/2026 kembali menghadirkan drama seru pada leg pertama babak play-off yang digelar Kamis (21/8/2025) dini hari WIB. Sebanyak 14 tim saling sikut untuk memperebutkan tujuh tiket terakhir menuju League Phase kompetisi paling bergengsi di Eropa. Babak play-off ini menjadi penentu hidup-mati bagi para peserta. Setengah dari mereka harus mengubur mimpi tampil di panggung utama, sementara sisanya akan bergabung dengan jajaran klub elite Eropa yang sudah lebih dulu menunggu di fase berikutnya. Baca Juga Daftar pesertanya pun cukup berwarna. Klub-klub berpengalaman seperti Rangers, Celtic, Club Brugge, hingga Benfica ikut ambil bagian, bersaing ketat dengan tim-tim kuda hitam seperti Pafos, Kairat, dan Sturm Graz yang berambisi membuat kejutan. Advertisement Leg pertama sudah menyajikan beberapa skor mencolok, menambah panas persaingan menuju tiket bergengsi tersebut. Adapun leg kedua bakal digelar pada 26â28 Agustus 2025 mendatang, yang sekaligus menjadi penentuan siapa saja yang melaju ke League Phase.;Berapa banyak tiket yang diperebutkan pada babak play-off Liga Champions 2025/2026?;Tujuh tiket terakhir menuju League Phase yang bergengsi sedang diperebutkan oleh 14 tim.
Liputan6.com, Jakarta - Juru taktik veteran asal Portugal, Jose Mourinho memberikan pernyataan mengejutkan soal pemain yang paling berpengaruh dalam karier kepelatihannya. Tanpa ragu, ia menyebut sosok bintang Argentina, Lionel Messi. Pelatih yang kini menukangi Fenerbahce mengutarakan hal tersebut jelang pertandingan play-off Liga Champions yang mempertemukan timnya dengan salah satu raksasa Portugal, Benfica. Baca Juga âMessi adalah pemain yang paling membuat saya berkembang (sebagai pelatih),â sebut Mourinho Advertisement Jose Mourinho dan Lionel Messi tidak pernah bekerja sama dalam satu klub. Mereka bahkan sempat menjadi rival kala Mourinho menjadi juru latih Real Madrid dan Messi bermain untuk Barcelona. Ada beberapa alasan mengapa Mourinho menyebut sang legenda Blaugrana tersebut. Selain karena Messi adalah salah satu yang terbaik di dunia, pelatih berusia 62 tahun tersebut mengakui banyak hal yang ia pelajari tiap kali mereka berjumpa pada sebuah pertandingan.;Siapa yang disebut oleh Jose Mourinho sebagai pemain yang paling berpengaruh dalam kariernya?;Jose Mourinho menyebut Lionel Messi, bintang sepak bola asal Argentina, sebagai pemain yang paling berpengaruh dalam kariernya.
Liputan6.com, Jakarta - Juru taktik veteran asal Portugal, Jose Mourinho memberikan pernyataan mengejutkan soal pemain yang paling berpengaruh dalam karier kepelatihannya. Tanpa ragu, ia menyebut sosok bintang Argentina, Lionel Messi. Pelatih yang kini menukangi Fenerbahce mengutarakan hal tersebut jelang pertandingan play-off Liga Champions yang mempertemukan timnya dengan salah satu raksasa Portugal, Benfica. Baca Juga âMessi adalah pemain yang paling membuat saya berkembang (sebagai pelatih),â sebut Mourinho Advertisement Jose Mourinho dan Lionel Messi tidak pernah bekerja sama dalam satu klub. Mereka bahkan sempat menjadi rival kala Mourinho menjadi juru latih Real Madrid dan Messi bermain untuk Barcelona. Ada beberapa alasan mengapa Mourinho menyebut sang legenda Blaugrana tersebut. Selain karena Messi adalah salah satu yang terbaik di dunia, pelatih berusia 62 tahun tersebut mengakui banyak hal yang ia pelajari tiap kali mereka berjumpa pada sebuah pertandingan.;Klub mana yang kini ditukangi oleh Jose Mourinho?;Jose Mourinho saat ini menukangi klub Fenerbahce, Turki.
Liputan6.com, Jakarta Dunia sepak bola diguncang oleh potensi putusan hukum yang bisa mengubah peta transfer pemain secara besar-besaran. Kasus Lassana Diarra, eks gelandang timnas Prancis, kini menjadi perhatian setelah menggugat FIFA dan Asosiasi Sepak Bola Belgia. Diarra menuntut kompensasi senilai â¬65 juta (sekitar Rp1,16 triliun) atas kerugian kariernya yang terhambat oleh regulasi FIFA. Keputusan Pengadilan Kehakiman Uni Eropa (CJEU) pada Oktober 2024 yang memihak dirinya membuat dunia sepak bola teringat pada Putusan Bosman tahun 1995. Baca Juga Dampak dari putusan ini bisa sangat besar, bukan hanya bagi Diarra, tetapi juga bagi seluruh pemain profesional. FIFA dipaksa meninjau ulang regulasi transfernya, sementara pemain kini memiliki posisi tawar yang lebih kuat. Advertisement;Siapakah pemain yang menggugat FIFA dan Asosiasi Sepak Bola Belgia?;Lassana Diarra, mantan gelandang timnas Prancis, menggugat FIFA dan Asosiasi Sepak Bola Belgia.
Liputan6.com, Jakarta Dunia sepak bola diguncang oleh potensi putusan hukum yang bisa mengubah peta transfer pemain secara besar-besaran. Kasus Lassana Diarra, eks gelandang timnas Prancis, kini menjadi perhatian setelah menggugat FIFA dan Asosiasi Sepak Bola Belgia. Diarra menuntut kompensasi senilai â¬65 juta (sekitar Rp1,16 triliun) atas kerugian kariernya yang terhambat oleh regulasi FIFA. Keputusan Pengadilan Kehakiman Uni Eropa (CJEU) pada Oktober 2024 yang memihak dirinya membuat dunia sepak bola teringat pada Putusan Bosman tahun 1995. Baca Juga Dampak dari putusan ini bisa sangat besar, bukan hanya bagi Diarra, tetapi juga bagi seluruh pemain profesional. FIFA dipaksa meninjau ulang regulasi transfernya, sementara pemain kini memiliki posisi tawar yang lebih kuat. Advertisement;Berapa nilai kompensasi yang dituntut oleh Lassana Diarra?;Lassana Diarra menuntut kompensasi senilai â¬65 juta (sekitar Rp1,16 triliun).
Liputan6.com, Jakarta Mantan gelandang kenamaan, Lassana Diarra, menggegerkan dunia sepak bola dengan menggugat FIFA. Tuntutan yang diajukan bernilai â¬65 juta, atau setara Rp1,16 triliun, jumlah yang mencerminkan kerugian besar akibat aturan transfer FIFA. Klaim ini menjadi upaya Diarra mencari kompensasi atas karier yang terganggu. Konflik ini berawal dari perselisihan kontrak Diarra dengan Lokomotiv Moscow pada 2014. FIFA menjatuhkan denda dan skorsing yang membuatnya tidak bisa bermain selama 11 bulan. Dampaknya, Diarra kehilangan momentum di level tertinggi dan mengalami kerugian signifikan. Baca Juga Kasus hukum Diarra berpotensi menjadi salah satu paling berpengaruh sejak Bosman Ruling pada 1995. Putusan pengadilan di Belgia dipandang akan menentukan arah masa depan transfer pemain di Eropa. Perkembangan ini menjadi sorotan luas di dunia sepak bola. Advertisement;Berapa nilai tuntutan yang diajukan Lassana Diarra kepada FIFA?;Tuntutan Lassana Diarra bernilai €65 juta, atau setara dengan Rp1,16 triliun.
Liputan6.com, Jakarta Mantan gelandang kenamaan, Lassana Diarra, menggegerkan dunia sepak bola dengan menggugat FIFA. Tuntutan yang diajukan bernilai â¬65 juta, atau setara Rp1,16 triliun, jumlah yang mencerminkan kerugian besar akibat aturan transfer FIFA. Klaim ini menjadi upaya Diarra mencari kompensasi atas karier yang terganggu. Konflik ini berawal dari perselisihan kontrak Diarra dengan Lokomotiv Moscow pada 2014. FIFA menjatuhkan denda dan skorsing yang membuatnya tidak bisa bermain selama 11 bulan. Dampaknya, Diarra kehilangan momentum di level tertinggi dan mengalami kerugian signifikan. Baca Juga Kasus hukum Diarra berpotensi menjadi salah satu paling berpengaruh sejak Bosman Ruling pada 1995. Putusan pengadilan di Belgia dipandang akan menentukan arah masa depan transfer pemain di Eropa. Perkembangan ini menjadi sorotan luas di dunia sepak bola. Advertisement;Apa yang menjadi awal mula konflik antara Lassana Diarra dan FIFA?;Konflik ini bermula dari perselisihan kontrak Diarra dengan Lokomotiv Moscow pada tahun 2014.
Liputan6.com, Jakarta Lassana Diarra, mantan gelandang Chelsea, Arsenal, dan Real Madrid, jadi perhatian setelah mengumumkan akan menggugat FIFA. Kasus ini berawal dari perselisihan kontraknya bersama Lokomotiv Moscow pada 2015. Diarra menuntut kompensasi sebesar â¬65 juta (sekitar Rp1,16 triliun) atas kerugian karier yang ia alami. Jika berhasil, gugatan ini berpotensi menjadi kasus paling berpengaruh dalam dunia transfer sejak Bosman Ruling pada 1995. Baca Juga Dengan dukungan FIFPro, Diarra bertekad melawan sistem transfer FIFA yang dianggap ilegal. âSaya telah dipaksa untuk berjuang dalam pertempuran hukum ini sejak Agustus 2014. Itu lebih dari 11 tahun!â ujarnya. Advertisement;Mengapa Lassana Diarra menggugat FIFA?;Diarra menggugat FIFA terkait perselisihan kontrak dengan Lokomotiv Moscow pada 2015 dan menuntut kompensasi atas kerugian karier.
Liputan6.com, Jakarta Lassana Diarra, mantan gelandang Chelsea, Arsenal, dan Real Madrid, jadi perhatian setelah mengumumkan akan menggugat FIFA. Kasus ini berawal dari perselisihan kontraknya bersama Lokomotiv Moscow pada 2015. Diarra menuntut kompensasi sebesar â¬65 juta (sekitar Rp1,16 triliun) atas kerugian karier yang ia alami. Jika berhasil, gugatan ini berpotensi menjadi kasus paling berpengaruh dalam dunia transfer sejak Bosman Ruling pada 1995. Baca Juga Dengan dukungan FIFPro, Diarra bertekad melawan sistem transfer FIFA yang dianggap ilegal. âSaya telah dipaksa untuk berjuang dalam pertempuran hukum ini sejak Agustus 2014. Itu lebih dari 11 tahun!â ujarnya. Advertisement;Berapa kompensasi yang dituntut Lassana Diarra dari FIFA?;Lassana Diarra menuntut kompensasi sebesar â¬65 juta (sekitar Rp1,16 triliun) atas kerugian yang dialaminya.
"Liputan6.com, Jakarta Dua pekan jelang penutupan bursa transfer, sejumlah pemain justru mendapati diri mereka tidak lagi dibutuhkan di klub masing-masing. Mereka tersisih dari rencana pelatih, kehilangan menit bermain, hingga terjebak dalam status ""pemain cadangan abadi"". Kondisi ini membuat masa depan karier mereka menjadi tanda tanya besar. Fenomena ini tidak hanya terjadi di klub-klub papan menengah, tetapi juga di tim-tim elite Eropa. Nama-nama besar yang pernah merasakan puncak kejayaan kini masuk daftar jual, bahkan sekadar dipinjamkan pun sulit. Inilah gambaran nyata betapa cepatnya roda sepak bola berputar. Baca Juga Dalam formasi 4-4-2, deretan pemain dengan label ""unwanted XI"" ini menunjukkan betapa status dan reputasi tidak menjamin keamanan di klub besar. Siapa saja yang harus segera pindah jika ingin bermain reguler musim ini? Advertisement";Kapan masa penutupan bursa transfer akan berlangsung?;Dua pekan jelang penutupan bursa transfer, sejumlah pemain tersisih dari klub.
"Liputan6.com, Jakarta Dua pekan jelang penutupan bursa transfer, sejumlah pemain justru mendapati diri mereka tidak lagi dibutuhkan di klub masing-masing. Mereka tersisih dari rencana pelatih, kehilangan menit bermain, hingga terjebak dalam status ""pemain cadangan abadi"". Kondisi ini membuat masa depan karier mereka menjadi tanda tanya besar. Fenomena ini tidak hanya terjadi di klub-klub papan menengah, tetapi juga di tim-tim elite Eropa. Nama-nama besar yang pernah merasakan puncak kejayaan kini masuk daftar jual, bahkan sekadar dipinjamkan pun sulit. Inilah gambaran nyata betapa cepatnya roda sepak bola berputar. Baca Juga Dalam formasi 4-4-2, deretan pemain dengan label ""unwanted XI"" ini menunjukkan betapa status dan reputasi tidak menjamin keamanan di klub besar. Siapa saja yang harus segera pindah jika ingin bermain reguler musim ini? Advertisement";Mengapa status pemain bisa berubah drastis di klub sepak bola?;Roda sepak bola cepat berputar, pemain bisa tersisih karena berbagai alasan, seperti kehilangan menit bermain.
Liputan6.com, Jakarta Play-off Liga Champions memasuki fase penting pada Kamis (21/8/2025) dini hari WIB. Empat laga akan dimainkan serentak demi memperebutkan tiket menuju babak utama kompetisi bergengsi Eropa. Sorotan utama tertuju pada duel Fenerbahce melawan Benfica. Tim asuhan Jose Mourinho akan menjalani ujian besar menghadapi raksasa Portugal yang sudah terbiasa tampil di Liga Champions. Baca Juga Pertemuan ini diperkirakan berjalan ketat sejak menit awal. Fenerbahce mengandalkan dukungan publik Istanbul, sementara Benfica ingin mencuri keuntungan di leg pertama. Advertisement Di laga lain, Celtic akan bertemu Kairat. Klub asal Skotlandia tersebut diunggulkan, namun Kairat bisa menjadi ancaman bila mampu memanfaatkan peluang dengan baik. Basel juga siap menjajal kekuatan Copenhagen. Kedua tim sama-sama berpengalaman di Eropa, sehingga laga ini diprediksi berlangsung seimbang. Tak kalah menarik, Bodo/Glimt berhadapan dengan Sturm Graz. Tim asal Norwegia itu mengincar kemenangan kandang, sedangkan Sturm Graz bertekad membawa pulang hasil positif untuk leg kedua.;Kapan fase penting play-off Liga Champions berlangsung?;Fase penting play-off Liga Champions berlangsung pada Kamis (21/8/2025) dini hari WIB.
Liputan6.com, Jakarta Play-off Liga Champions memasuki fase penting pada Kamis (21/8/2025) dini hari WIB. Empat laga akan dimainkan serentak demi memperebutkan tiket menuju babak utama kompetisi bergengsi Eropa. Sorotan utama tertuju pada duel Fenerbahce melawan Benfica. Tim asuhan Jose Mourinho akan menjalani ujian besar menghadapi raksasa Portugal yang sudah terbiasa tampil di Liga Champions. Baca Juga Pertemuan ini diperkirakan berjalan ketat sejak menit awal. Fenerbahce mengandalkan dukungan publik Istanbul, sementara Benfica ingin mencuri keuntungan di leg pertama. Advertisement Di laga lain, Celtic akan bertemu Kairat. Klub asal Skotlandia tersebut diunggulkan, namun Kairat bisa menjadi ancaman bila mampu memanfaatkan peluang dengan baik. Basel juga siap menjajal kekuatan Copenhagen. Kedua tim sama-sama berpengalaman di Eropa, sehingga laga ini diprediksi berlangsung seimbang. Tak kalah menarik, Bodo/Glimt berhadapan dengan Sturm Graz. Tim asal Norwegia itu mengincar kemenangan kandang, sedangkan Sturm Graz bertekad membawa pulang hasil positif untuk leg kedua.;Tim asuhan Jose Mourinho akan menghadapi tim dari negara mana di play-off Liga Champions?;Tim asuhan Jose Mourinho, Fenerbahce, akan menghadapi Benfica yang berasal dari Portugal.
Liputan6.com, Jakarta Babak play-off Liga Champions 2025/2026 akan menjadi panggung krusial bagi 14 tim yang masih harus berjuang demi satu tempat di League Phase. Pertandingan penentuan ini akan digelar dalam dua leg pada 20â21 dan 26â28 Agustus 2025. Deretan klub dengan pengalaman panjang di Eropa kembali hadir. Benfica, Rangers, Club Brugge, hingga Celtic akan mengandalkan tradisi besar mereka untuk mengamankan tiket, sementara tim-tim seperti Pafos, Kairat, dan Sturm Graz datang dengan semangat kuda hitam yang siap membuat kejutan. Baca Juga UEFA memastikan tujuh tim terbaik dari duel ini akan menyusul klub-klub elite yang sudah lebih dulu menunggu di League Phase. Situasi inilah yang membuat atmosfer play-off selalu panas, karena setiap kesalahan kecil bisa berujung fatal. Advertisement Leg pertama akan menjadi ajang uji mental. Red Star akan berhadapan dengan Pafos, Rangers menjamu Club Brugge, sementara duel klasik juga tersaji saat Fenerbahce menantang Benfica. Simak jadwal play-off Liga Champions pekan ini selengkapnya di bawah ini.;Kapan babak play-off Liga Champions 2025/2026 akan digelar?;Babak play-off akan digelar pada tanggal 20-21 dan 26-28 Agustus 2025.
Liputan6.com, Jakarta Babak play-off Liga Champions 2025/2026 akan menjadi panggung krusial bagi 14 tim yang masih harus berjuang demi satu tempat di League Phase. Pertandingan penentuan ini akan digelar dalam dua leg pada 20â21 dan 26â28 Agustus 2025. Deretan klub dengan pengalaman panjang di Eropa kembali hadir. Benfica, Rangers, Club Brugge, hingga Celtic akan mengandalkan tradisi besar mereka untuk mengamankan tiket, sementara tim-tim seperti Pafos, Kairat, dan Sturm Graz datang dengan semangat kuda hitam yang siap membuat kejutan. Baca Juga UEFA memastikan tujuh tim terbaik dari duel ini akan menyusul klub-klub elite yang sudah lebih dulu menunggu di League Phase. Situasi inilah yang membuat atmosfer play-off selalu panas, karena setiap kesalahan kecil bisa berujung fatal. Advertisement Leg pertama akan menjadi ajang uji mental. Red Star akan berhadapan dengan Pafos, Rangers menjamu Club Brugge, sementara duel klasik juga tersaji saat Fenerbahce menantang Benfica. Simak jadwal play-off Liga Champions pekan ini selengkapnya di bawah ini.;Berapa banyak tim yang akan lolos dari babak play-off ke League Phase?;Tujuh tim terbaik dari babak play-off akan lolos ke League Phase.
